	Unnamed: 0	RowNumber	CustomerId	Surname	CreditScore	Geography	Gender	Age	Tenure	Balance	NumOfProducts	HasCrCard	IsActiveMember	EstimatedSalary	Exited	Predictions - Churn or Not	Predictions - Probability to Churn	Predictions - Churn or Not Desc
888	888	889	15703004	AP Artemieva	733	Germany	Male	74	3	106545.53	1	1	1	134589.58	0	0	0.2885681436184447	Retention
889	889	890	15600498	AP Barwell	542	France	Female	43	8	145618.37	1	0	1	10350.74	0	0	0.22880897347520565	Retention
890	890	891	15768140	AP Wright	788	Spain	Male	37	8	141541.25	1	0	0	66013.27	0	0	0.1646651107628134	Retention
891	891	892	15780176	AP Bellucci	435	Germany	Male	32	2	57017.06	2	1	1	5907.11	0	0	0.07560732312405323	Retention
892	892	893	15585291	AP Moore	577	France	Male	42	9	0.0	1	1	0	74077.91	0	0	0.29094662009459266	Retention
893	893	894	15772817	AP Ball	703	France	Female	51	3	0.0	3	1	1	77294.56	1	1	0.5653151288541475	Churn
894	894	895	15670023	AP Sung	728	Germany	Female	35	8	125884.95	2	1	0	54359.02	1	0	0.25388855234155255	Retention
895	895	896	15697036	AP Mello	728	Germany	Male	32	5	61825.5	1	1	1	156124.93	0	0	0.10030394567438224	Retention
896	896	897	15733155	AP Mistry	718	France	Male	35	8	0.0	2	1	0	94820.85	0	0	0.08770201259470746	Retention
897	897	898	15782426	AP T'ien	621	France	Female	40	6	0.0	1	1	0	155155.25	0	0	0.2365605387453827	Retention
898	898	899	15654736	AP Fallaci	523	France	Female	40	2	102967.41	1	1	0	128702.1	1	0	0.2163176406495859	Retention
899	899	900	15632246	AP Hill	657	Germany	Male	25	2	171770.55	1	1	0	22745.5	0	0	0.24839396243874995	Retention
900	900	901	15642077	AP Burns	727	Germany	Male	40	1	93051.64	2	1	0	71865.31	1	0	0.20746750446659404	Retention
901	901	902	15709773	AP Hunter	643	France	Male	36	7	161064.64	2	0	1	84294.82	0	0	0.08028895114405334	Retention
902	902	903	15792424	AP Li	645	France	Female	48	7	90612.34	1	1	1	149139.13	0	0	0.25133278604729836	Retention
903	903	904	15786050	AP Ku	568	France	Male	28	5	145105.64	2	1	0	185489.11	0	0	0.1055358275683354	Retention
904	904	905	15794616	AP Ch'en	599	France	Male	58	4	0.0	1	0	0	176407.15	1	0	0.498999327176193	Retention
905	905	906	15676000	AP Chukwukadibia	672	France	Female	45	9	0.0	1	1	1	92027.69	1	0	0.2244677166023587	Retention
906	906	907	15814311	AP Zikoranachidimma	685	France	Male	33	6	174912.72	1	1	1	43932.54	0	0	0.08883213881700745	Retention
907	907	908	15724884	AP Oluchukwu	516	France	Female	46	1	104947.72	1	1	0	115789.25	1	0	0.46546868477619563	Retention
908	908	909	15754749	AP Rivera	685	Spain	Male	31	10	135213.71	1	1	1	125777.28	0	0	0.08481101648152921	Retention
909	909	910	15693850	AP Niu	806	Spain	Male	25	7	0.0	2	1	0	18461.9	0	0	0.09271628745028364	Retention
910	910	911	15599696	AP Bennett	604	France	Male	36	6	116229.85	2	1	1	79633.38	0	0	0.07507390232553379	Retention
911	911	912	15746526	AP Wollstonecraft	648	Spain	Female	53	6	111201.41	1	1	1	121542.29	0	0	0.23919906440660163	Retention
912	912	913	15566127	AP Thomsen	545	Spain	Female	32	4	0.0	1	1	0	94739.2	0	0	0.21775969021288527	Retention
913	913	914	15655997	AP Palermo	756	Germany	Male	27	1	131899.0	1	1	0	93302.29	0	0	0.2640442826158731	Retention
914	914	915	15710440	AP Chinwendu	569	France	Male	35	10	124525.52	1	1	1	193793.78	0	0	0.08956751490155346	Retention
915	915	916	15775661	AP McKenzie	596	France	Male	47	6	0.0	1	1	0	74835.65	0	0	0.4307811260289921	Retention
916	916	917	15792364	AP James	475	France	Male	39	6	0.0	1	1	1	56999.9	1	0	0.11864303067873155	Retention
917	917	918	15719892	AP Lamb	646	France	Female	45	3	47134.75	1	1	1	57236.44	0	0	0.24292252298240066	Retention
918	918	919	15593809	AP Olejuru	784	Spain	Male	35	3	0.0	2	0	0	81483.64	0	0	0.1003204249421886	Retention
919	919	920	15733150	AP Hay	552	Spain	Male	45	9	0.0	2	1	0	26752.56	0	0	0.2990529087739641	Retention
920	920	921	15797784	AP Lu	729	France	Male	44	5	0.0	2	0	1	9200.54	0	0	0.1515681342740328	Retention
921	921	922	15743447	AP Chiawuotu	609	Spain	Male	61	1	0.0	1	1	0	22447.85	1	0	0.48141845473209394	Retention
922	922	923	15753373	AP Yeates	555	France	Male	51	5	0.0	3	1	0	189122.89	1	1	0.7174858956191146	Churn
923	923	924	15601062	AP Gallagher	572	Germany	Female	19	1	138657.08	1	1	1	16161.82	0	0	0.18997688643133062	Retention
924	924	925	15658521	AP Heath	785	France	Female	34	9	70302.48	1	1	1	68600.36	0	0	0.11051176432876493	Retention
925	925	926	15636767	AP Ts'ai	714	Germany	Female	36	1	101609.01	2	1	1	447.73	0	0	0.1821686346466367	Retention
926	926	927	15628339	AP Thurgood	738	Spain	Male	35	3	0.0	1	1	1	15650.73	0	0	0.08979062344007321	Retention
927	927	928	15633497	AP Pai	639	Germany	Male	38	5	130170.82	1	1	1	149599.62	0	0	0.18713613664593723	Retention
928	928	929	15677171	AP Lorenzo	520	Germany	Male	61	8	133802.29	2	1	1	90304.01	0	0	0.24759353040209686	Retention
929	929	930	15590912	AP Knupp	764	France	Female	24	7	106234.02	1	0	0	115676.38	0	0	0.17254851705160082	Retention
930	930	931	15790818	AP Baryshnikov	661	Spain	Male	39	6	132628.98	1	0	0	38812.67	0	0	0.1733054006839808	Retention
931	931	932	15700512	AP Azubuike	564	Germany	Male	41	9	103522.75	2	1	1	34338.21	0	0	0.20425373521039936	Retention
932	932	933	15634177	AP Shephard	708	Germany	Female	42	8	192390.52	2	1	0	823.36	0	0	0.35563442730839934	Retention
933	933	934	15737831	AP Scott	512	Spain	Male	36	1	0.0	1	0	1	135482.26	1	0	0.10731854635171496	Retention
934	934	935	15790335	AP Williamson	592	Spain	Male	37	9	0.0	3	1	1	10656.89	0	0	0.3671097852471065	Retention
935	935	936	15675352	AP Avdeeva	619	France	Female	38	3	0.0	2	0	1	116467.35	0	0	0.08578884183956051	Retention
936	936	937	15613666	AP Tang	775	France	Male	52	8	109922.61	1	1	1	96823.32	1	0	0.21488291597994394	Retention
937	937	938	15662136	AP Hsu	850	Germany	Female	44	5	128605.32	1	0	1	171096.2	0	0	0.40697289164841577	Retention
938	938	939	15668068	AP Buchanan	577	France	Female	37	4	0.0	1	1	1	79881.39	0	0	0.12219126102486517	Retention
939	939	940	15599325	AP Yeh	724	France	Female	37	10	68598.56	1	1	0	157862.82	0	0	0.20102834080553605	Retention
940	940	941	15754120	AP Palazzi	710	Spain	Male	35	1	106518.52	1	1	1	127951.81	0	0	0.09451129202034236	Retention
941	941	942	15676557	AP Y?an	696	France	Female	31	8	0.0	2	0	0	191074.11	0	0	0.12738912854303225	Retention
942	942	943	15804622	AP Lin	376	France	Female	46	6	0.0	1	1	0	157333.69	1	1	0.6573656810719105	Churn
943	943	944	15781501	AP Schofield	675	Germany	Female	29	8	121326.42	1	1	0	133457.52	0	0	0.2974999393078976	Retention
944	944	945	15729398	AP Lombardi	745	France	Male	36	8	67226.37	1	1	0	130789.6	0	0	0.1450258777703129	Retention
945	945	946	15709331	AP Wall	697	Spain	Female	25	5	82931.85	2	1	1	128373.88	0	0	0.08396370705580221	Retention
946	946	947	15745360	AP Milani	599	Spain	Female	39	4	0.0	1	1	0	194273.2	1	0	0.23785861814597317	Retention
947	947	948	15741372	AP Ejimofor	715	France	Female	38	5	118590.41	1	1	1	5684.17	1	0	0.12074843825764413	Retention
948	948	949	15783695	AP Blackburn	659	France	Male	67	4	145981.87	1	1	1	131043.2	0	0	0.18351144955851242	Retention
949	949	950	15621017	AP Wickham	684	France	Female	48	3	73309.38	1	0	0	21228.34	1	0	0.45449522150335886	Retention
950	950	951	15630364	AP Bird	635	France	Female	48	8	130796.33	2	1	1	43250.3	0	0	0.20381852511972487	Retention
951	951	952	15785935	AP Ch'en	789	Germany	Male	33	8	151607.56	1	1	0	4389.4	0	0	0.2641146756891005	Retention
952	952	953	15606185	AP Wood	571	Germany	Female	66	9	111577.01	1	0	1	189271.9	0	0	0.3740509486886272	Retention
953	953	954	15671175	AP Brizendine	694	Spain	Male	39	0	107042.74	1	1	1	102284.2	0	0	0.10525209025772661	Retention
954	954	955	15660465	AP Ch'in	665	Spain	Female	42	2	156371.61	2	0	1	156774.94	1	0	0.22204835368811157	Retention
955	955	956	15571038	AP Yusupov	706	France	Female	44	4	129605.99	1	0	0	69865.49	0	0	0.41562733492774256	Retention
956	956	957	15631717	AP Jibunoh	807	Spain	Female	43	0	0.0	2	0	1	85523.24	0	0	0.1776107083202305	Retention
957	957	958	15731558	AP Ts'ui	771	Spain	Female	67	8	0.0	2	1	1	51219.8	0	0	0.13311571768209896	Retention
958	958	959	15619565	AP Ndukaku	531	Spain	Male	27	8	132576.25	1	0	0	7222.92	0	0	0.14946207854006258	Retention
959	959	960	15628070	AP Wilder	629	France	Female	37	6	129101.3	1	1	1	23971.33	0	0	0.12394277454528084	Retention
960	960	961	15686200	AP Maclean	850	Germany	Female	31	1	108822.4	1	1	1	132173.31	0	0	0.1765246890947757	Retention
961	961	962	15582833	AP Ch'iu	685	Spain	Male	35	4	137948.51	1	1	0	113639.64	0	0	0.15774043660059886	Retention
962	962	963	15753867	AP Cox	642	Spain	Male	32	7	100433.8	1	1	1	39768.59	0	0	0.0857589082867615	Retention
963	963	964	15731851	AP Nepean	529	Spain	Male	63	4	96134.11	3	1	0	108732.96	1	1	0.7774475508593492	Churn
964	964	965	15580992	AP McNess	683	Germany	Female	43	4	115888.04	1	1	1	117349.19	1	0	0.3831722904877195	Retention
965	965	966	15602120	AP Coles	663	France	Female	42	5	124626.07	1	1	1	78004.5	0	0	0.21752261263235756	Retention
966	966	967	15589841	AP Benson	563	France	Female	34	6	139810.34	1	1	1	152417.79	0	0	0.12536326517993057	Retention
967	967	968	15720929	AP Gilbert	637	Spain	Female	34	9	0.0	2	0	0	26057.08	0	0	0.1364499233532139	Retention
968	968	969	15641045	AP Wilhelm	544	France	Male	37	3	84496.71	1	0	0	79972.09	0	0	0.13937414568497933	Retention
969	969	970	15605962	AP Sinclair	649	Germany	Male	70	9	116854.71	2	0	1	107125.79	0	0	0.2416048840557149	Retention
970	970	971	15805991	AP L?	638	France	Female	48	10	138333.03	1	1	1	47679.14	0	0	0.24479282783900516	Retention
971	971	972	15801524	AP Buckner	723	France	Male	25	3	0.0	2	1	1	134509.47	0	0	0.051268160810393336	Retention
972	972	973	15605954	AP Padovesi	635	Germany	Male	43	5	78992.75	2	0	0	153265.31	0	0	0.2948355384301555	Retention
973	973	974	15779747	AP Gray	750	Spain	Female	38	7	97257.41	2	0	1	179883.04	0	0	0.10413438514716133	Retention
974	974	975	15705656	AP Lu	730	France	Male	34	5	122453.37	2	1	0	138882.98	0	0	0.10830451719762312	Retention
975	975	976	15685393	AP Wright	750	Spain	Female	36	8	112940.07	1	0	1	9855.81	0	0	0.12161777683653557	Retention
976	976	977	15570096	AP Palerma	586	France	Female	43	8	132558.26	1	1	0	67046.83	1	0	0.349515358994193	Retention
977	977	978	15582652	AP Y?an	520	France	Female	38	4	0.0	2	1	0	56388.63	0	0	0.13527595608087128	Retention
978	978	979	15799551	AP Wei	652	France	Female	48	8	133297.24	1	1	0	77764.37	0	0	0.4544083691266307	Retention
979	979	980	15642973	AP Padovesi	550	France	Female	46	7	0.0	2	1	0	130590.35	0	0	0.35679388049878086	Retention
980	980	981	15624765	AP Tsao	594	France	Male	27	0	197041.8	1	0	0	151912.49	0	0	0.15541651821499466	Retention
981	981	982	15566192	AP Franklin	749	Germany	Female	44	0	71497.79	2	0	0	151083.8	0	0	0.3955294122742551	Retention
982	982	983	15792396	AP Clark	668	France	Male	32	7	0.0	2	1	1	777.37	0	0	0.04960088700270303	Retention
983	983	984	15807044	AP McGregor	614	Germany	Female	35	6	128100.28	1	0	0	69454.24	1	0	0.31192894551217515	Retention
984	984	985	15704806	AP Pan	773	France	Male	25	1	124532.78	2	0	1	11723.57	0	0	0.06961002305950906	Retention
985	985	986	15756511	AP Kenniff	551	Germany	Male	31	9	82293.82	2	1	1	91565.25	0	0	0.08317867524570531	Retention
986	986	987	15655375	AP Spencer	566	France	Male	36	1	142120.91	1	1	0	79616.37	0	0	0.13615869574726397	Retention
987	987	988	15613785	AP Lees	569	Spain	Male	34	0	151839.26	1	1	0	102299.81	1	0	0.16161856498106492	Retention
988	988	989	15664557	AP David	659	Spain	Male	31	7	149620.88	2	1	1	104533.51	0	0	0.069686664182559	Retention
989	989	990	15681242	AP Hsing	722	France	Female	49	3	168197.66	1	1	0	140765.57	1	1	0.5042670502037087	Churn
990	990	991	15745563	AP Burke	655	France	Male	37	5	93147.0	2	1	0	66214.13	0	0	0.11022832149048828	Retention
991	991	992	15806962	AP Watson	615	France	Female	35	2	97440.02	2	1	1	139816.1	0	0	0.10315378080209606	Retention
992	992	993	15724599	AP Hawkins	752	Germany	Female	42	3	65046.08	2	0	1	140139.28	0	0	0.25970619287717706	Retention
993	993	994	15782935	AP Ginn	661	Spain	Female	28	7	95357.49	1	0	0	102297.15	0	0	0.20234817832730062	Retention
994	994	995	15623557	AP Sozonov	838	Spain	Male	43	9	123105.88	2	1	0	145765.83	0	0	0.3197493493273338	Retention
995	995	996	15810254	AP Sun	610	Spain	Male	29	9	0.0	3	0	1	83912.24	0	0	0.3374176231139712	Retention
996	996	997	15645657	AP Hunter	811	Spain	Male	44	3	0.0	2	0	1	78439.73	0	0	0.1469226707300494	Retention
997	997	998	15608150	AP Manfrin	587	Spain	Male	62	7	121286.27	1	0	1	6776.92	0	0	0.20392423955175581	Retention
998	998	999	15659593	AP Artamonova	811	Germany	Female	28	4	167738.82	2	1	1	9903.42	0	0	0.13761715873442973	Retention
999	999	1000	15787808	AP Hansen	759	France	Female	38	1	104091.29	1	0	0	91561.91	0	0	0.19399401799196936	Retention
1000	1000	1001	15691147	AP Pai	648	Germany	Female	42	8	121980.56	2	1	0	4027.02	0	0	0.3802831136714995	Retention
1001	1001	1002	15592125	AP Larsen	788	France	Female	43	10	0.0	2	1	1	116111.51	0	0	0.15774089059617594	Retention
1002	1002	1003	15633933	AP Owen	725	Germany	Male	39	1	50880.98	2	1	1	184023.54	0	0	0.11915496342765286	Retention
1003	1003	1004	15701337	AP Murphy	646	France	Female	42	3	175159.9	2	0	0	67124.48	1	0	0.310401104382213	Retention
1004	1004	1005	15723721	AP Ekechukwu	601	Germany	Female	26	7	105514.69	2	1	0	50070.59	0	0	0.24138898862185548	Retention
1005	1005	1006	15701638	AP Ayers	521	Germany	Male	52	5	116497.31	3	0	0	53793.1	1	1	0.8388508466760609	Churn
1006	1006	1007	15739225	AP Johnson	561	Spain	Female	33	6	0.0	2	1	0	45261.47	0	0	0.13607351041970103	Retention
1007	1007	1008	15573122	AP Millar	564	France	Male	42	7	99824.45	1	1	1	36721.4	0	0	0.18756554538273856	Retention
1008	1008	1009	15569086	AP Farrell	444	France	Male	45	6	0.0	1	1	0	130009.85	1	0	0.4074545823400038	Retention
1009	1009	1010	15750801	AP Sanders	650	Spain	Male	71	0	0.0	1	1	1	175380.77	0	0	0.16727391622481919	Retention
1010	1010	1011	15799847	AP Herrera	724	France	Male	40	10	0.0	1	1	0	127847.25	1	0	0.16599977220131215	Retention
1011	1011	1012	15698478	AP Eberechukwu	719	Spain	Male	35	3	122964.88	1	1	1	138231.7	0	0	0.08964258413855346	Retention
1012	1012	1013	15655310	AP Bardin	548	France	Female	29	4	0.0	2	0	1	48673.18	0	0	0.06970215205528187	Retention
1013	1013	1014	15603630	AP Nwankwo	635	Spain	Male	24	4	0.0	2	1	1	70668.77	0	0	0.05468041859806566	Retention
1014	1014	1015	15585997	AP Talbot	496	Spain	Female	43	3	0.0	2	0	1	199505.53	0	0	0.18361586845678388	Retention
1015	1015	1016	15686972	AP McGregor	676	France	Female	37	5	89634.69	1	1	1	169583.18	1	0	0.11705074363636474	Retention
1016	1016	1017	15770460	AP Onyeorulu	541	Germany	Male	40	7	95710.11	2	1	0	49063.42	0	0	0.2034895578118187	Retention
1017	1017	1018	15587487	AP Goold	778	Germany	Male	41	7	139706.31	1	1	0	63337.19	0	0	0.3335928269352384	Retention
1018	1018	1019	15602046	AP Zikoranaudodimma	850	Germany	Female	45	5	103909.86	1	1	0	60083.11	1	1	0.5716551724344001	Churn
1019	1019	1020	15600619	AP Garner	633	France	Male	31	1	0.0	1	1	0	48606.71	0	0	0.12828077764701878	Retention
1020	1020	1021	15654709	AP Onyinyechukwuka	625	France	Male	49	6	173434.9	1	1	0	165580.93	1	0	0.4815138206580304	Retention
1021	1021	1022	15717200	AP Genovese	485	Spain	Male	32	6	102238.01	2	1	1	194010.12	0	0	0.06595502117036825	Retention
1022	1022	1023	15765050	AP Mai	547	France	Female	48	1	179380.74	2	0	1	69263.1	0	0	0.22075672848076958	Retention
1023	1023	1024	15682675	AP Marshall	642	France	Male	32	3	0.0	2	1	1	88698.83	0	0	0.05265297245334855	Retention
1024	1024	1025	15729315	AP Naylor	718	France	Female	25	4	108691.95	1	1	0	63030.97	0	0	0.1747246962129681	Retention
1025	1025	1026	15759841	AP Pinto	582	France	Female	32	4	0.0	2	1	0	59668.81	0	0	0.12237688170330474	Retention
1026	1026	1027	15767900	AP Fulton	628	France	Male	33	6	0.0	2	0	0	184230.23	0	0	0.08357060540720526	Retention
1027	1027	1028	15769984	AP Palerma	737	Germany	Male	35	0	133377.8	1	0	1	64050.19	0	0	0.18360801442129943	Retention
1028	1028	1029	15686381	AP McCaffrey	828	Spain	Male	34	9	0.0	2	1	1	81853.98	0	0	0.05245457125104761	Retention
1029	1029	1030	15688107	AP Collins	609	Spain	Male	53	10	0.0	1	1	1	154642.91	0	0	0.20669358208115807	Retention
1030	1030	1031	15681210	AP Zuev	730	France	Male	39	1	116537.6	1	0	0	145679.6	0	0	0.15568360203262396	Retention
1031	1031	1032	15667557	AP Crawford	631	France	Female	22	3	0.0	2	0	0	30781.77	0	0	0.1206870558521411	Retention
1032	1032	1033	15750279	AP Genovese	830	Spain	Male	40	4	0.0	2	0	1	81622.52	0	0	0.08007036095393309	Retention
1033	1033	1034	15695511	AP Maclean	645	France	Male	29	1	130131.08	2	0	1	196474.35	0	0	0.07426651966440595	Retention
1034	1034	1035	15689212	AP Fabro	663	France	Male	46	3	0.0	2	0	1	176276.1	0	0	0.15370814877267056	Retention
1035	1035	1036	15652991	AP Price	678	Spain	Male	30	0	0.0	1	1	0	35113.08	0	0	0.14978533061907384	Retention
1036	1036	1037	15668994	AP Chatfield	521	France	Male	30	2	107316.09	1	1	0	64299.82	0	0	0.1267792598497367	Retention
1037	1037	1038	15631090	AP Volkova	625	France	Female	24	1	0.0	2	1	1	180969.55	0	0	0.07345982857636468	Retention
1038	1038	1039	15581515	AP Archer	523	France	Male	30	1	83181.29	1	1	1	138176.78	0	0	0.07744503264525672	Retention
1039	1039	1040	15577514	AP Ch'iu	714	France	Female	72	3	0.0	1	1	1	86733.61	0	0	0.17939923718655856	Retention
1040	1040	1041	15780906	AP McKay	580	Spain	Male	67	3	153946.14	1	1	1	7418.92	0	0	0.1806612345910016	Retention
1041	1041	1042	15692353	AP Craig	722	France	Male	30	5	0.0	2	1	0	166376.54	0	0	0.0812644261531319	Retention
1042	1042	1043	15594005	AP Abramovich	630	Spain	Female	39	7	135483.17	1	1	0	140881.2	1	0	0.22975958698873886	Retention
1043	1043	1044	15570453	AP Chien	579	France	Male	35	1	0.0	2	1	0	4460.2	0	0	0.0853369510491556	Retention
1044	1044	1045	15779095	AP Timms	670	France	Female	38	4	119624.54	2	1	1	110472.12	0	0	0.10665304638585643	Retention
1045	1045	1046	15786016	AP Williford	588	Spain	Male	34	6	121132.26	2	1	0	86460.28	0	0	0.13171015309610135	Retention
1046	1046	1047	15644236	AP Hamilton	807	Spain	Female	42	1	0.0	1	1	0	16500.66	1	0	0.3580092061768871	Retention
1047	1047	1048	15793985	AP Cheng	726	France	Female	48	4	0.0	1	1	0	114020.06	1	0	0.4983863232584852	Retention
1048	1048	1049	15645139	AP Su	812	Germany	Male	25	5	54817.55	1	1	0	131660.31	0	0	0.20088932469989793	Retention
1049	1049	1050	15705896	AP McKenzie	631	Germany	Male	40	3	107949.45	1	1	0	52449.62	1	0	0.2985790744420921	Retention
1050	1050	1051	15623864	AP Akobundu	682	France	Male	30	4	0.0	1	0	1	161465.31	0	0	0.0861166133456189	Retention
1051	1051	1052	15715039	AP Ko	625	Spain	Female	49	2	80816.45	1	1	1	20018.79	0	0	0.2224021175949555	Retention
1052	1052	1053	15623507	AP Marcelo	607	Germany	Male	38	3	98205.77	1	1	0	176318.27	0	0	0.26288642022623093	Retention
1053	1053	1054	15798384	AP Chukwuebuka	600	Spain	Female	50	6	94684.27	1	1	1	50488.91	0	0	0.23741928859809247	Retention
1054	1054	1055	15743052	AP MacDonald	602	Spain	Female	22	7	141604.76	1	1	0	30379.6	0	0	0.1999933264296947	Retention
1055	1055	1056	15769535	AP Lampungmeiua	545	Spain	Female	74	3	0.0	2	1	1	161326.73	0	0	0.14694387005416376	Retention
1056	1056	1057	15798557	AP Tai	675	Spain	Male	33	3	0.0	2	1	0	45348.08	0	0	0.0932380714009291	Retention
1057	1057	1058	15706570	AP Enyinnaya	581	France	Female	47	1	122949.14	1	0	0	180251.68	1	0	0.4683176311832675	Retention
1058	1058	1059	15706222	AP McKenzie	640	Germany	Male	33	8	81677.22	2	0	0	34925.56	0	0	0.15424490595032633	Retention
1059	1059	1060	15812233	AP Kline	850	France	Male	38	7	80293.98	1	0	0	126555.74	0	0	0.14502795558292134	Retention
1060	1060	1061	15650969	AP Ma	490	Spain	Female	48	8	155413.06	1	1	0	187921.3	0	1	0.5212521301938863	Churn
1061	1061	1062	15693027	AP Wood	710	Spain	Female	38	4	0.0	2	1	1	136390.88	0	0	0.08512194989213549	Retention
1062	1062	1063	15631225	AP Riggs	613	Germany	Male	38	9	67111.65	1	1	0	78566.64	1	0	0.23033843453905825	Retention
1063	1063	1064	15762234	AP Capon	812	France	Male	34	5	103818.43	1	1	1	166038.27	0	0	0.08106196826338223	Retention
1064	1064	1065	15699634	AP Smith	723	France	Female	20	4	0.0	2	1	1	140385.33	0	0	0.06755890667823564	Retention
1065	1065	1066	15692780	AP Davison	512	France	Male	36	4	152169.12	2	0	0	38629.3	1	0	0.11907350819443253	Retention
1066	1066	1067	15688999	AP Ingram	731	France	Female	52	10	0.0	1	1	1	24998.75	1	0	0.23243255325166656	Retention
1067	1067	1068	15599167	AP Dilke	650	Germany	Male	26	4	214346.96	2	1	0	128815.33	0	0	0.17498690358420613	Retention
1068	1068	1069	15680339	AP Gibson	594	France	Male	57	6	0.0	1	1	0	19376.56	1	0	0.4953709755114138	Retention
